ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize,year_id ,validacion_ventas_total,diferencia_ventas,periodo_id,ratio_discount_priceeach
10344,-1.4469423248454747,0.8101579745265006,4,-0.7335056061370796,2004-11-25,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-0.21690838232479187,s18_4409,marseille mini autos,91.24.4555,"12, rue des bouchers",level 3,marseille,ca,13008,france,emea,lebihan,laurence,small,2004-01-01,-0.7570741238786047,0.49055028432866704,0.47702411616099405,-0.7405790233144742
10367,0.8118501552181959,-1.0380671456159318,8,-0.4653331483873672,2005-01-12,resolved,1,1970-01-01 00:00:00.000000001,2005,vintage cars,-0.21690838232479187,s18_4409,toys4grownups.com,6265557265,78934 hillside dr.,level 3,pasadena,ca,90003,usa,emea,young,julie,small,2005-01-01,-0.21705798273172877,0.588980583072066,1.543367278994945,0.7118401103153089
10380,-0.3175460848136394,0.8101579745265006,1,-0.09625051989020315,2005-02-16,shipped,1,1970-01-01 00:00:00.000000002,2005,vintage cars,-0.21690838232479187,s18_4409,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2005-01-01,0.23799716274288338,0.4203574818206456,1.543367278994945,-0.7405790233144742
10407,-2.9870281067070685,0.3238090359911662,3,-1.6359953896873267,2005-04-22,on hold,2,1970-01-01 00:00:00.000000004,2005,vintage cars,-0.21690838232479187,s18_4409,the sharp gifts warehouse,4085553659,3086 ingle ln.,level 3,san jose,ca,94217,usa,emea,frick,sue,small,2005-01-01,-2.167234874662944,0.588980583072066,1.6957020165426524,-0.47479263974007463
10420,3.1733150207393064,0.46064115325493027,6,1.4014425626676015,2005-05-29,in process,2,1970-01-01 00:00:00.000000005,2005,vintage cars,-0.21690838232479187,s18_4409,souveniers and things co.,+61 2 9495 8555,"monitor money building, 815 pacific hwy",level 6,chatswood,nsw,2067,australia,apac,huxley,adrian,medium,2005-01-01,2.8927568944229574,0.588980583072066,1.6957020165426524,-0.5552421507192924
10105,0.6065053843033168,-0.05743697189229139,10,-0.0930683985934261,2003-02-11,shipped,1,1970-01-01 00:00:00.000000002,2003,vintage cars,-0.3413459459938879,s18_4522,danish wholesale imports,31 12 3555,vinb'ltet 34,level 3,kobenhavn,ca,1734,denmark,emea,petersen,jytte,medium,2003-01-01,0.4030885352959939,0.588980583072066,-1.503327471959201,-0.3832211866392744
10117,-1.2415975539305957,0.6822496909973302,4,-0.7131150507285514,2003-04-16,shipped,2,1970-01-01 00:00:00.000000004,2003,vintage cars,-0.3413459459938879,s18_4522,"dragon souveniers, ltd.",+65 221 7555,"bronz sok., bronz apt. 3/6 tesvikiye",level 3,singapore,ca,79903,singapore,japan,natividad,eric,small,2003-01-01,-0.6298316446275335,0.588980583072066,-1.3509927344114936,-0.8121846293327264
10128,0.8118501552181959,0.42147543853088165,1,0.22209193557439433,2003-06-06,shipped,2,1970-01-01 00:00:00.000000006,2003,vintage cars,-0.3413459459938879,s18_4522,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2003-01-01,0.9281062383227021,0.5889805830720656,-1.3509927344114936,-0.676806444845304
10142,-1.138925168473156,-0.666240740007878,7,-1.0146997820944221,2003-08-08,shipped,3,1970-01-01 00:00:00.000000008,2003,vintage cars,-0.3413459459938879,s18_4522,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,small,2003-01-01,-1.1322340911401172,0.588980583072066,-1.1986579968637863,0.10659950353435874
10153,-1.344269939388035,-0.013809340300946642,6,-0.9337457474658363,2003-09-28,shipped,3,1970-01-01 00:00:00.000000009,2003,vintage cars,-0.3413459459938879,s18_4522,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,small,2003-01-01,-0.9973747934950886,0.588980583072066,-1.1986579968637863,-0.4127822713246644
10166,-0.9335803975582768,-0.4922259821833087,1,-0.8888810953259532,2003-10-21,shipped,4,1970-01-01 00:00:00.000000010,2003,vintage cars,-0.3413459459938879,s18_4522,fungiftideas.com,5085552555,1785 first street,level 3,new bedford,ma,50553,usa,emea,benitez,violeta,small,2003-01-01,-0.9226358937672091,0.588980583072066,-1.046323259316079,-0.050059583120212414
10177,-0.009528928441320661,-0.4490941191327749,8,-0.5120115010615908,2003-11-07,shipped,4,1970-01-01 00:00:00.000000011,2003,vintage cars,-0.3413459459938879,s18_4522,caf imports,+34 913 728 555,"merchants house, 27-30 merchant's quay",level 3,madrid,ca,28023,spain,emea,fernandez,jesus,small,2003-01-01,-0.2948182807298953,0.588980583072066,-1.046323259316079,-0.08660978028361713
10185,1.2225396970479543,-0.31821122435874,8,0.04148211589725689,2003-11-14,shipped,4,1970-01-01 00:00:00.000000011,2003,vintage cars,-0.3413459459938879,s18_4522,mini creations ltd.,5085559555,4575 hillside dr.,level 3,new bedford,ma,50553,usa,emea,tam,wing c,medium,2003-01-01,0.6272328656587868,0.5889805830720656,-1.046323259316079,-0.19248062228235524
10197,1.530556853420273,0.8101579745265006,14,0.8344167848357705,2003-11-26,shipped,4,1970-01-01 00:00:00.000000011,2003,vintage cars,-0.3413459459938879,s18_4522,enaco distributors,(93) 203 4555,"rambla de catalu¤a, 23",level 3,barcelona,ca,8022,spain,emea,saavedra,eduardo,medium,2003-01-01,1.866295631759864,0.5025879728860744,-1.046323259316079,-0.8733809220789069
10208,1.017194926133075,0.2038330491149675,8,0.2149077265716026,2004-01-02,shipped,1,1970-01-01 00:00:00.000000001,2004,vintage cars,-0.3413459459938879,s18_4522,"saveley & henriot, co.",78.32.5555,"2, rue du commerce",level 3,lyon,ca,69004,france,emea,saveley,mary,medium,2004-01-01,0.9161382445754273,0.5889805830720656,0.02001990351787216,-0.5513972185256565
10221,0.40116061338843767,0.2910883122976577,2,-0.033786456277872544,2004-02-18,shipped,1,1970-01-01 00:00:00.000000002,2004,vintage cars,-0.3413459459938879,s18_4522,petit auto,(02) 5554 67,rue joseph-bens 532,level 3,bruxelles,ca,b-1180,belgium,emea,dewey,catherine,medium,2004-01-01,0.5018448374418739,0.588980583072066,0.02001990351787216,-0.6031521237642997
10232,-1.2415975539305957,0.2910883122976577,5,-0.8116576363473431,2004-03-20,shipped,1,1970-01-01 00:00:00.000000003,2004,vintage cars,-0.3413459459938879,s18_4522,giftsbymail.co.uk,(198) 555-8888,garden house crowther way,level 3,cowes,isle of wight,po31 7pj,uk,emea,bennett,helen,small,2004-01-01,-0.793991268612262,0.588980583072066,0.02001990351787216,-0.6031521237642997
10248,0.7091777697607564,-0.4054664875414295,11,-0.2083741385520653,2004-05-07,cancelled,2,1970-01-01 00:00:00.000000005,2004,vintage cars,-0.3413459459938879,s18_4522,land of toys inc.,2125557818,897 long airport avenue,level 3,nyc,ny,10022,usa,emea,yu,kwai,medium,2004-01-01,0.21100359256762438,0.5889805830720665,0.17235464106557946,-0.12272293977832953
10261,-1.5496147103029143,0.2910883122976577,9,-0.9575084826103689,2004-06-17,shipped,2,1970-01-01 00:00:00.000000006,2004,vintage cars,-0.3413459459938879,s18_4522,quebec home shopping network,(514) 555-8054,43 rue st. laurent,level 3,montreal,quebec,h1j 1c3,canada,emea,fresnisre,jean,small,2004-01-01,-1.0369605384974125,0.588980583072066,0.17235464106557946,-0.6031521237642997
10273,-0.21487369935619982,-0.6231088769573436,12,-0.655929181485619,2004-07-21,shipped,3,1970-01-01 00:00:00.000000007,2004,vintage cars,-0.3413459459938879,s18_4522,petit auto,(02) 5554 67,rue joseph-bens 532,level 3,bruxelles,ca,b-1180,belgium,emea,dewey,catherine,small,2004-01-01,-0.5345671380874342,0.5889805830720665,0.3246893786132867,0.06632748055251135
10283,-0.11220131389876024,0.8101579745265006,14,0.014656724760604431,2004-08-20,shipped,3,1970-01-01 00:00:00.000000008,2004,vintage cars,-0.3413459459938879,s18_4522,"royal canadian collectables, ltd.",(604) 555-4555,23 tsawassen blvd.,level 3,tsawassen,bc,t2f 8m4,canada,emea,lincoln,elizabeth,medium,2004-01-01,0.41891921485588124,0.41630991643734583,0.3246893786132867,-0.8733809220789069
10293,1.4278844679628335,0.8101579745265006,3,0.7559823820872268,2004-09-09,shipped,3,1970-01-01 00:00:00.000000009,2004,vintage cars,-0.3413459459938879,s18_4522,amica models & co.,011-4988555,via monte bianco 34,level 3,torino,ca,10100,italy,emea,accorti,paolo,medium,2004-01-01,1.7758346057033652,0.5450110402525432,0.3246893786132867,-0.8733809220789069
10306,0.40116061338843767,0.33422017534819215,8,-0.015361648155066633,2004-10-14,shipped,4,1970-01-01 00:00:00.000000010,2004,vintage cars,-0.3413459459938879,s18_4522,"av stores, co.",(171) 555-1555,fauntleroy circus,level 3,manchester,ca,ec2 5nt,uk,emea,ashworth,victoria,medium,2004-01-01,0.5325382635828442,0.5889805830720665,0.47702411616099405,-0.6279912188752478
10315,0.09314345701611891,0.8101579745265006,7,0.02621227786562379,2004-10-29,shipped,4,1970-01-01 00:00:00.000000010,2004,vintage cars,-0.3413459459938879,s18_4522,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,medium,2004-01-01,0.5998412669688791,0.5869186158013286,0.47702411616099405,-0.8733809220789069
10326,1.530556853420273,0.11657778593227801,5,0.40542773629416323,2004-11-09,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-0.3413459459938879,s18_4522,"volvo model replicas, co",0921-12 3555,berguvsvgen  8,level 3,lule,ca,s-958 22,sweden,emea,berglund,christina,medium,2004-01-01,1.233520754494654,0.588980583072066,0.47702411616099405,-0.49752421926957396
10337,-0.6255632411859581,0.8101579745265006,2,0.5127781730108597,2004-11-21,shipped,4,1970-01-01 00:00:00.000000011,2004,vintage cars,-0.3413459459938879,s18_4522,classic legends inc.,2125558493,5905 pompton st.,suite 750,nyc,ny,10022,usa,emea,hernandez,maria,medium,2004-01-01,-0.033385915426613386,-0.9366747282334579,0.47702411616099405,-0.8733809220789069
10350,-0.5228908557285186,0.8101579745265006,3,-0.2882312644742536,2004-12-02,shipped,4,1970-01-01 00:00:00.000000012,2004,vintage cars,-0.3413459459938879,s18_4522,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,medium,2004-01-01,0.057075110629885545,0.5669289886489014,0.47702411616099405,-0.8733809220789069
10372,0.6065053843033168,0.16020541752362275,7,0.004670511339490127,2005-01-26,shipped,1,1970-01-01 00:00:00.000000001,2005,vintage cars,-0.3413459459938879,s18_4522,"tokyo collectables, ltd",+81 3 3584 0555,2-2-8 roppongi,level 3,minato-ku,tokyo,106-0032,japan,japan,shimamura,akiko,medium,2005-01-01,0.5659093360950865,0.5889805830720665,1.543367278994945,-0.5247335249704966
10383,-0.7282356266433977,-1.2433153215115775,7,-1.0391575881024144,2005-02-22,shipped,1,1970-01-01 00:00:00.000000002,2005,vintage cars,-0.3413459459938879,s18_4522,euro shopping channel,(91) 555 94 44,"c/ moralzarzal, 86",level 3,madrid,ca,28034,spain,emea,freyre,diego,small,2005-01-01,-1.1729777372759642,0.588980583072066,1.543367278994945,0.7604768938090519
10396,1.017194926133075,0.8101579745265006,5,0.6437610190851902,2005-03-23,shipped,1,1970-01-01 00:00:00.000000003,2005,vintage cars,-0.3413459459938879,s18_4522,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,medium,2005-01-01,1.4139905014773695,0.3604458772319957,1.543367278994945,-0.8733809220789069
10414,-1.9603042521326726,-0.4054664875414295,11,-1.274048098022867,2005-05-06,on hold,2,1970-01-01 00:00:00.000000005,2005,vintage cars,-0.3413459459938879,s18_4522,gifts4allages.com,6175559555,8616 spinnaker dr.,level 3,boston,ma,51003,usa,emea,yoshido,juri,small,2005-01-01,-1.564275951585956,0.588980583072066,1.6957020165426524,-0.12272293977832953
10103,0.09314345701611891,0.8101579745265006,5,0.36616709299092487,2003-01-29,shipped,1,1970-01-01 00:00:00.000000001,2003,trucks and buses,0.5048294869559651,s18_4600,baane mini imports,07-98 9555,erling skakkes gate 78,level 3,stavern,ca,4110,norway,emea,bergulfsen,jonas,medium,2003-01-01,0.5998412669688791,-0.010708231500750771,-1.503327471959201,0.029671989519234113
10114,0.6065053843033168,0.8101579745265006,9,0.685058002808721,2003-04-01,shipped,2,1970-01-01 00:00:00.000000004,2003,trucks and buses,0.5048294869559651,s18_4600,"la corne d'abondance, co.",(1) 42.34.2555,"265, boulevard charonne",level 3,paris,ca,75012,france,emea,bertrand,marie,medium,2003-01-01,1.0521463972513736,-0.09399834463586423,-1.3509927344114936,0.029671989519234113
10126,1.530556853420273,0.8101579745265006,5,1.9163923281511537,2003-05-28,shipped,2,1970-01-01 00:00:00.000000005,2003,trucks and buses,0.5048294869559651,s18_4600,"corrida auto replicas, ltd",(91) 555 22 82,"c/ araquil, 67",level 3,madrid,ca,28023,spain,emea,sommer,mart¡n,large,2003-01-01,1.866295631759864,-1.3994813729215312,-1.3509927344114936,0.029671989519234113
10140,0.5038329988458772,0.8101579745265006,5,0.5687150867960129,2003-07-24,shipped,3,1970-01-01 00:00:00.000000007,2003,trucks and buses,0.5048294869559651,s18_4600,technics stores inc.,6505556809,9408 furth circle,level 3,burlingame,ca,94217,usa,emea,hirano,juri,medium,2003-01-01,0.9616853711948747,0.015066359383467723,-1.1986579968637863,0.029671989519234113
10150,1.4278844679628335,0.8101579745265006,2,1.5819003355933574,2003-09-19,shipped,3,1970-01-01 00:00:00.000000009,2003,trucks and buses,0.5048294869559651,s18_4600,"dragon souveniers, ltd.",+65 221 7555,"bronz sok., bronz apt. 3/6 tesvikiye",level 3,singapore,ca,79903,singapore,japan,natividad,eric,medium,2003-01-01,1.7758346057033652,-0.9069193949793442,-1.1986579968637863,0.029671989519234113
10164,1.017194926133075,0.8101579745265006,3,0.7920880552992918,2003-10-21,resolved,4,1970-01-01 00:00:00.000000010,2003,trucks and buses,0.5048294869559651,s18_4600,mini auto werke,7675-3555,kirchgasse 6,level 3,graz,ca,8010,austria,emea,mendel,roland,medium,2003-01-01,1.4139905014773695,0.09969293278665142,-1.046323259316079,0.029671989519234113
10175,1.2225396970479543,0.8101579745265006,10,0.8512994044802752,2003-11-06,shipped,4,1970-01-01 00:00:00.000000011,2003,trucks and buses,0.5048294869559651,s18_4600,"stylish desk decors, co.",(171) 555-0297,35 king george,level 3,london,ca,wx3 6fw,uk,emea,brown,ann,medium,2003-01-01,1.5949125535903672,0.18652466563215198,-1.046323259316079,0.029671989519234113
10183,-1.4469423248454747,0.8101579745265006,2,-0.604303879150365,2003-11-13,shipped,4,1970-01-01 00:00:00.000000011,2003,trucks and buses,0.5048294869559651,s18_4600,"classic gift ideas, inc",2155554695,782 first street,level 3,philadelphia,pa,71270,usa,emea,cervantes,francisca,small,2003-01-01,-0.7570741238786047,0.2634188617700707,-1.046323259316079,0.029671989519234113
10194,-0.3175460848136394,0.8101579745265006,5,0.38456474990812706,2003-11-25,shipped,4,1970-01-01 00:00:00.000000011,2003,trucks and buses,0.5048294869559651,s18_4600,"saveley & henriot, co.",78.32.5555,"2, rue du commerce",level 3,lyon,ca,69004,france,emea,saveley,mary,medium,2003-01-01,0.23799716274288338,-0.42489636086537014,-1.046323259316079,0.029671989519234113
10207,1.2225396970479543,0.8101579745265006,16,1.6856179410002523,2003-12-09,shipped,4,1970-01-01 00:00:00.000000012,2003,trucks and buses,0.5048294869559651,s18_4600,diecast collectables,6175552555,6251 ingle ln.,level 3,boston,ma,51003,usa,emea,franco,valarie,medium,2003-01-01,1.5949125535903672,-1.2801736555619156,-1.046323259316079,0.029671989519234113
10217,0.29848822793099805,0.8101579745265006,5,0.5186917055913891,2004-02-04,shipped,1,1970-01-01 00:00:00.000000002,2004,trucks and buses,0.5048294869559651,s18_4600,handji gifts& co,+65 224 1555,village close - 106 linden road sandown,2nd floor,singapore,ca,69045,singapore,apac,victorino,wendy,medium,2004-01-01,0.7807633190818769,-0.08791745041614316,0.02001990351787216,0.029671989519234113
10229,0.6065053843033168,0.8101579745265006,10,0.6311791504083433,2004-03-11,shipped,1,1970-01-01 00:00:00.000000003,2004,trucks and buses,0.5048294869559651,s18_4600,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,medium,2004-01-01,1.0521463972513736,0.0007185037912530037,0.02001990351787216,0.029671989519234113
10245,-1.4469423248454747,0.8101579745265006,3,-0.6319003645261682,2004-05-04,shipped,2,1970-01-01 00:00:00.000000005,2004,trucks and buses,0.5048294869559651,s18_4600,super scale inc.,2035559545,567 north pendale street,level 3,new haven,ct,97823,usa,emea,murphy,leslie,small,2004-01-01,-0.7570741238786047,0.3119323695010332,0.17235464106557946,0.029671989519234113
10259,0.6065053843033168,0.8101579745265006,13,0.6042397242081546,2004-06-15,shipped,2,1970-01-01 00:00:00.000000006,2004,trucks and buses,0.5048294869559651,s18_4600,handji gifts& co,+65 224 1555,village close - 106 linden road sandown,2nd floor,singapore,ca,69045,singapore,apac,victorino,wendy,medium,2004-01-01,1.0521463972513736,0.04807692800481119,0.17235464106557946,0.029671989519234113
10270,0.29848822793099805,0.8101579745265006,3,0.9932947795475471,2004-07-19,shipped,3,1970-01-01 00:00:00.000000007,2004,trucks and buses,0.5048294869559651,s18_4600,souveniers and things co.,+61 2 9495 8555,"monitor money building, 815 pacific hwy",level 6,chatswood,nsw,2067,australia,apac,huxley,adrian,medium,2004-01-01,0.7807633190818769,-0.9222505034830677,0.3246893786132867,0.029671989519234113
10281,-1.0362527830157164,0.7749584081289386,10,-0.5819258554916312,2004-08-19,shipped,3,1970-01-01 00:00:00.000000008,2004,trucks and buses,0.5048294869559651,s18_4600,diecast classics inc.,2155551555,7586 pompton st.,level 3,allentown,pa,70267,usa,emea,yu,kyung,small,2004-01-01,-0.41128685177763763,0.588980583072066,0.3246893786132867,0.05265317820460484
10291,1.325212082505394,0.8101579745265006,5,0.9420115824029025,2004-09-08,shipped,3,1970-01-01 00:00:00.000000009,2004,trucks and buses,0.5048294869559651,s18_4600,scandinavian gift ideas,0695-34 6555,?kergatan 24,level 3,boras,ca,s-844 67,sweden,emea,larsson,maria,medium,2004-01-01,1.685373579646866,0.12251776493634255,0.3246893786132867,0.029671989519234113
10305,-1.344269939388035,0.7749584081289386,14,-0.7436764477563003,2004-10-13,shipped,4,1970-01-01 00:00:00.000000010,2004,trucks and buses,0.5048294869559651,s18_4600,marta's replicas co.,6175558555,39323 spinnaker dr.,level 3,cambridge,ma,51247,usa,emea,hernandez,marta,small,2004-01-01,-0.6807431100921308,0.588980583072066,0.47702411616099405,0.05265317820460484
10313,-0.7282356266433977,0.8101579745265006,8,-0.3649822924753557,2004-10-22,shipped,4,1970-01-01 00:00:00.000000010,2004,trucks and buses,0.5048294869559651,s18_4600,canadian gift exchange network,(604) 555-3392,1900 oak st.,level 3,vancouver,bc,v3f 2k1,canada,emea,tannamuri,yoshi,small,2004-01-01,-0.1238469414831123,0.5109313034167434,0.47702411616099405,0.029671989519234113
10323,1.2225396970479543,0.8101579745265006,1,1.4385636909692527,2004-11-05,shipped,4,1970-01-01 00:00:00.000000011,2004,trucks and buses,0.5048294869559651,s18_4600,"blauer see auto, co.",+49 69 66 90 2555,lyonerstr. 34,level 3,frankfurt,ca,60528,germany,emea,keitel,roland,medium,2004-01-01,1.5949125535903672,-0.8458622530180621,0.47702411616099405,0.029671989519234113
10334,1.4278844679628335,0.8101579745265006,4,1.7428798336188756,2004-11-19,on hold,4,1970-01-01 00:00:00.000000011,2004,trucks and buses,0.5048294869559651,s18_4600,"volvo model replicas, co",0921-12 3555,berguvsvgen  8,level 3,lule,ca,s-958 22,sweden,emea,berglund,christina,medium,2004-01-01,1.7758346057033652,-1.1899148567432911,0.47702411616099405,0.029671989519234113
10347,1.017194926133075,0.8101579745265006,4,1.2656593834425014,2004-11-29,shipped,4,1970-01-01 00:00:00.000000011,2004,trucks and buses,0.5048294869559651,s18_4600,"australian collectors, co.",03 9520 4555,636 st kilda road,level 3,melbourne,victoria,3004,australia,apac,ferguson,peter,medium,2004-01-01,1.4139905014773695,-0.7328263527736054,0.47702411616099405,0.029671989519234113
10357,-0.7282356266433977,0.8101579745265006,2,0.003122892620067922,2004-12-10,shipped,4,1970-01-01 00:00:00.000000012,2004,trucks and buses,0.5048294869559651,s18_4600,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,medium,2004-01-01,-0.1238469414831123,-0.13618275838303523,0.47702411616099405,0.029671989519234113
10370,-0.6255632411859581,-1.2953710182967049,6,-1.023882319829661,2005-01-20,shipped,1,1970-01-01 00:00:00.000000001,2005,trucks and buses,0.5048294869559651,s18_4600,"anna's decorations, ltd",02 9936 8555,201 miller street,level 15,north sydney,nsw,2060,australia,apac,o'hara,anna,small,2005-01-01,-1.147531050646271,0.5889805830720662,1.543367278994945,2.402179180562444
10382,0.40116061338843767,0.8101579745265006,1,0.7258662648313818,2005-02-17,shipped,1,1970-01-01 00:00:00.000000002,2005,trucks and buses,0.5048294869559651,s18_4600,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,medium,2005-01-01,0.8712243451383759,-0.35666051803559506,1.543367278994945,0.029671989519234113
10411,1.1198673115905147,0.8101579745265006,3,0.9132747463917356,2005-05-01,shipped,2,1970-01-01 00:00:00.000000005,2005,trucks and buses,0.5048294869559651,s18_4600,quebec home shopping network,(514) 555-8054,43 rue st. laurent,level 3,montreal,quebec,h1j 1c3,canada,emea,fresnisre,jean,medium,2005-01-01,1.5044515275338683,-0.017886932369244636,1.6957020165426524,0.029671989519234113
10425,0.29848822793099805,0.8101579745265006,13,0.4188187108980062,2005-05-31,in process,2,1970-01-01 00:00:00.000000005,2005,trucks and buses,0.5048294869559651,s18_4600,la rochelle gifts,40.67.8555,"67, rue des cinquante otages",level 3,nantes,ca,44000,france,emea,labrune,janine,medium,2005-01-01,0.7807633190818769,0.0876552442292445,1.6957020165426524,0.029671989519234113
10103,0.6065053843033168,-1.803038004086901,9,-0.8769834370303246,2003-01-29,shipped,1,1970-01-01 00:00:00.000000001,2003,vintage cars,-1.2621839171451985,s18_4668,baane mini imports,07-98 9555,erling skakkes gate 78,level 3,stavern,ca,4110,norway,emea,bergulfsen,jonas,small,2003-01-01,-0.9028158829582303,0.5889805830720658,-1.503327471959201,-0.3758891146415145
10113,1.530556853420273,-1.6781043318025948,3,-0.5774459065669878,2003-03-26,shipped,1,1970-01-01 00:00:00.000000003,2003,vintage cars,-1.2621839171451985,s18_4668,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,small,2003-01-01,-0.4038238171279765,0.588980583072066,-1.503327471959201,-0.5179645414988744
10126,0.8118501552181959,-1.4788053783966781,9,-0.6729149757114181,2003-05-28,shipped,2,1970-01-01 00:00:00.000000005,2003,vintage cars,-1.2621839171451985,s18_4668,"corrida auto replicas, ltd",(91) 555 22 82,"c/ araquil, 67",level 3,madrid,ca,28023,spain,emea,sommer,mart¡n,small,2003-01-01,-0.5628633470379072,0.588980583072066,-1.3509927344114936,-0.7170728651976711
10140,-0.6255632411859581,-2.0023369574928176,9,-1.2484445111383904,2003-07-24,shipped,3,1970-01-01 00:00:00.000000007,2003,vintage cars,-1.2621839171451985,s18_4668,technics stores inc.,6505556809,9408 furth circle,level 3,burlingame,ca,94217,usa,emea,hirano,juri,small,2003-01-01,-1.5216235778003167,0.5889805830720662,-1.1986579968637863,-0.1149890850442689
10150,-0.5228908557285186,-2.0276211530741657,6,-1.233256126723569,2003-09-19,shipped,3,1970-01-01 00:00:00.000000009,2003,vintage cars,-1.2621839171451985,s18_4668,"dragon souveniers, ltd.",+65 221 7555,"bronz sok., bronz apt. 3/6 tesvikiye",level 3,singapore,ca,79903,singapore,japan,natividad,eric,small,2003-01-01,-1.496321628812314,0.588980583072066,-1.1986579968637863,-0.07838328788516569
10164,-1.0362527830157164,-1.4788053783966781,7,-1.19907275886826,2003-10-21,resolved,4,1970-01-01 00:00:00.000000010,2003,vintage cars,-1.2621839171451985,s18_4668,mini auto werke,7675-3555,kirchgasse 6,level 3,graz,ca,8010,austria,emea,mendel,roland,small,2003-01-01,-1.439376412909748,0.588980583072066,-1.046323259316079,-0.7170728651976711
10174,1.4278844679628335,-1.9274759078303962,2,-0.7383330904934531,2003-11-06,shipped,4,1970-01-01 00:00:00.000000011,2003,vintage cars,-1.2621839171451985,s18_4668,"australian gift network, co",61-7-3844-6555,31 duncan st. west end,level 3,south brisbane,queensland,4101,australia,apac,calaghan,tony,small,2003-01-01,-0.6718417451281713,0.5889805830720665,-1.046323259316079,-0.21848191135197326
10183,0.5038329988458772,-1.7033885273839426,6,-0.8590039086794226,2003-11-13,shipped,4,1970-01-01 00:00:00.000000011,2003,vintage cars,-1.2621839171451985,s18_4668,"classic gift ideas, inc",2155554695,782 first street,level 3,philadelphia,pa,71270,usa,emea,cervantes,francisca,small,2003-01-01,-0.8728642372309234,0.588980583072066,-1.046323259316079,-0.49038347854286185
10194,0.6065053843033168,-1.9274759078303962,9,-0.9328660484042699,2003-11-25,shipped,4,1970-01-01 00:00:00.000000011,2003,vintage cars,-1.2621839171451985,s18_4668,"saveley & henriot, co.",78.32.5555,"2, rue du commerce",level 3,lyon,ca,69004,france,emea,saveley,mary,small,2003-01-01,-0.9959093248729732,0.588980583072066,-1.046323259316079,-0.21848191135197326
10206,-1.4469423248454747,-1.503593805437215,4,-1.3216984638577103,2003-12-05,shipped,4,1970-01-01 00:00:00.000000012,2003,vintage cars,-1.2621839171451985,s18_4668,canadian gift exchange network,(604) 555-3392,1900 oak st.,level 3,vancouver,bc,v3f 2k1,canada,emea,tannamuri,yoshi,small,2003-01-01,-1.6436555019505337,0.588980583072066,-1.046323259316079,-0.6939427217944989
10215,1.1198673115905147,-1.9026874807898593,1,-0.7987933951322156,2004-01-29,shipped,1,1970-01-01 00:00:00.000000001,2004,vintage cars,-1.2621839171451985,s18_4668,west coast collectables co.,3105553722,3675 furth circle,level 3,burbank,ca,94019,usa,emea,thompson,steve,small,2004-01-01,-0.7725610515394773,0.588980583072066,0.02001990351787216,-0.25122983592383735
10229,0.40116061338843767,-2.1520590568176607,14,-1.0774353577627915,2004-03-11,shipped,1,1970-01-01 00:00:00.000000003,2004,vintage cars,-1.2621839171451985,s18_4668,mini gifts distributors ltd.,4155551450,5677 strong st.,level 3,san rafael,ca,97562,usa,emea,nelson,valarie,small,2004-01-01,-1.2367437145431903,0.588980583072066,0.02001990351787216,0.11529209567916
10245,1.017194926133075,-1.1793611797469923,7,-0.46685904614230633,2004-05-04,shipped,2,1970-01-01 00:00:00.000000005,2004,vintage cars,-1.2621839171451985,s18_4668,super scale inc.,2035559545,567 north pendale street,level 3,new haven,ct,97823,usa,emea,murphy,leslie,small,2004-01-01,-0.21959993756391633,0.588980583072066,0.17235464106557946,-0.9659629439701691
10258,-1.4469423248454747,-1.1793611797469923,4,-1.24711953230492,2004-06-15,shipped,2,1970-01-01 00:00:00.000000006,2004,vintage cars,-1.2621839171451985,s18_4668,"tokyo collectables, ltd",+81 3 3584 0555,2-2-8 roppongi,level 3,minato-ku,tokyo,106-0032,japan,japan,shimamura,akiko,small,2004-01-01,-1.5194163287645381,0.588980583072066,0.17235464106557946,-0.9659629439701691
